"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Upper","9 Oct 2025, 22:10","9 Oct 2025, 23:29","","Tricep Extension (Rope)",,"",2,"normal",35,8,,,
"Upper","9 Oct 2025, 22:10","9 Oct 2025, 23:29","","Tricep Extension (Rope)",,"",3,"normal",30,6,,,
"Upper","9 Oct 2025, 22:10","9 Oct 2025, 23:29","","Lateral Raise (Dumbbell)",,"",0,"normal",40,11,,,
"Upper","9 Oct 2025, 22:10","9 Oct 2025, 23:29","","Lateral Raise (Dumbbell)",,"",1,"normal",40,10,,,
"Upper","9 Oct 2025, 22:10","9 Oct 2025, 23:29","","Lateral Raise (Dumbbell)",,"",2,"normal",40,9,,,
"Upper","9 Oct 2025, 22:10","9 Oct 2025, 23:29","","Lateral Raise (Dumbbell)",,"",3,"normal",40,8,,,
"Upper","9 Oct 2025, 22:10","9 Oct 2025, 23:29","","Preacher Curl (Barbell)",,"",0,"normal",50,9,,,
"Upper","9 Oct 2025, 22:10","9 Oct 2025, 23:29","","Preacher Curl (Barbell)",,"",1,"normal",50,7,,,
"Upper","9 Oct 2025, 22:10","9 Oct 2025, 23:29","","Preacher Curl (Barbell)",,"",2,"normal",45,7,,,
"Upper","9 Oct 2025, 22:10","9 Oct 2025, 23:29","","Preacher Curl (Barbell)",,"",3,"normal",45,6,,,
"Legs","7 Oct 2025, 22:30","7 Oct 2025, 23:30","","Squat (Barbell)",,"",0,"normal",275,6,,,
"Legs","7 Oct 2025, 22:30","7 Oct 2025, 23:30","","Squat (Barbell)",,"",1,"normal",245,8,,,
"Legs","7 Oct 2025, 22:30","7 Oct 2025, 23:30","","Romanian Deadlift (Barbell)",,"",0,"normal",315,7,,,
"Legs","7 Oct 2025, 22:30","7 Oct 2025, 23:30","","Romanian Deadlift (Barbell)",,"",1,"normal",315,6,,,
"Legs","7 Oct 2025, 22:30","7 Oct 2025, 23:30","","Seated Leg Curl (Machine)",,"",0,"normal",145,5,,,
"Legs","7 Oct 2025, 22:30","7 Oct 2025, 23:30","","Seated Leg Curl (Machine)",,"",1,"normal",135,6,,,
"Legs","7 Oct 2025, 22:30","7 Oct 2025, 23:30","","Seated Leg Curl (Machine)",,"",2,"normal",130,8,,,
"Legs","7 Oct 2025, 22:30","7 Oct 2025, 23:30","","Single Leg Extensions",,"",0,"normal",125,8,,,
"Legs","7 Oct 2025, 22:30","7 Oct 2025, 23:30","","Single Leg Extensions",,"",1,"normal",120,7,,,
"Legs","7 Oct 2025, 22:30","7 Oct 2025, 23:30","","Leg Extension (Machine)",,"",0,"normal",240,7,,,
"Legs","7 Oct 2025, 22:30","7 Oct 2025, 23:30","","Leg Extension (Machine)",,"",1,"normal",240,6,,,
"Legs","7 Oct 2025, 22:30","7 Oct 2025, 23:30","","Leg Raise Parallel Bars",,"",0,"normal",,20,,,
"Legs","7 Oct 2025, 22:30","7 Oct 2025, 23:30","","Leg Raise Parallel Bars",,"",1,"normal",,15,,,
"Legs","7 Oct 2025, 22:30","7 Oct 2025, 23:30","","Leg Raise Parallel Bars",,"",2,"normal",,12,,,
"Pull","6 Oct 2025, 22:18","6 Oct 2025, 23:30","","Pull Up (Weighted)",,"",0,"normal",25,9,,,
"Pull","6 Oct 2025, 22:18","6 Oct 2025, 23:30","","Pull Up (Weighted)",,"",1,"normal",25,7,,,
"Pull","6 Oct 2025, 22:18","6 Oct 2025, 23:30","","Pull Up (Weighted)",,"",2,"normal",,7,,,
"Pull","6 Oct 2025, 22:18","6 Oct 2025, 23:30","","Lat Pulldown (Cable)",,"",0,"normal",180,6,,,
"Pull","6 Oct 2025, 22:18","6 Oct 2025, 23:30","","Lat Pulldown (Cable)",,"",1,"normal",165,7,,,
"Pull","6 Oct 2025, 22:18","6 Oct 2025, 23:30","","Iso-Lateral Row (Machine)",,"",0,"normal",290,8,,,
"Pull","6 Oct 2025, 22:18","6 Oct 2025, 23:30","","Iso-Lateral Row (Machine)",,"",1,"normal",290,6,,,
"Pull","6 Oct 2025, 22:18","6 Oct 2025, 23:30","","Preacher Curl (Barbell)",,"",0,"normal",50,10,,,
"Pull","6 Oct 2025, 22:18","6 Oct 2025, 23:30","","Preacher Curl (Barbell)",,"",1,"normal",50,7,,,
"Pull","6 Oct 2025, 22:18","6 Oct 2025, 23:30","","Preacher Curl (Barbell)",,"",2,"normal",45,8,,,
"Pull","6 Oct 2025, 22:18","6 Oct 2025, 23:30","","Preacher Curl (Barbell)",,"",3,"normal",45,7,,,
"Pull","6 Oct 2025, 22:18","6 Oct 2025, 23:30","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",12.5,7,,,
"Pull","6 Oct 2025, 22:18","6 Oct 2025, 23:30","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",12.5,6,,,
"Pull","6 Oct 2025, 22:18","6 Oct 2025, 23:30","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",10,7,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Incline Bench Press (Barbell)",,"",0,"normal",155,7,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Incline Bench Press (Barbell)",,"",1,"normal",155,7,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Incline Bench Press (Barbell)",,"",2,"normal",155,6,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Chest Fly (Machine)",,"",0,"normal",188,9,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Chest Fly (Machine)",,"",1,"normal",188,7,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Chest Fly (Machine)",,"",2,"normal",180,8,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Tricep Extension (Rope)",,"",0,"normal",40,6,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Tricep Extension (Rope)",,"",1,"normal",35,9,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Tricep Extension (Rope)",,"",2,"normal",35,6,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Tricep Extension (Rope)",,"",3,"normal",30,7,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Overhead Press (Dumbbell)",,"",0,"normal",100,8,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Overhead Press (Dumbbell)",,"",1,"normal",100,6,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Overhead Press (Dumbbell)",,"",2,"normal",90,7,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Lateral Raise (Dumbbell)",,"",0,"normal",40,11,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Lateral Raise (Dumbbell)",,"",1,"normal",40,10,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Lateral Raise (Dumbbell)",,"",2,"normal",40,9,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Lateral Raise (Dumbbell)",,"",3,"normal",40,8,,,
"Push","5 Oct 2025, 15:46","5 Oct 2025, 17:18","","Push Up",,"",0,"normal",,25,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Squat (Barbell)",,"",0,"normal",315,2,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Squat (Barbell)",,"",1,"normal",275,7,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Squat (Barbell)",,"",2,"normal",275,3,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Romanian Deadlift (Barbell)",,"",0,"normal",315,6,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Romanian Deadlift (Barbell)",,"",1,"normal",315,7,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Single Leg Extensions",,"",0,"normal",120,9,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Single Leg Extensions",,"",1,"normal",120,6,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Single Leg Extensions",,"",2,"normal",110,6,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Single Leg Extensions",,"",3,"normal",105,7,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Standing Calf Raise (Machine)",,"",0,"normal",365,11,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Standing Calf Raise (Machine)",,"",1,"normal",365,9,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Standing Calf Raise (Machine)",,"",2,"normal",365,8,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Standing Calf Raise (Machine)",,"",3,"normal",365,7,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Seated Leg Curl (Machine)",,"",0,"normal",145,8,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Seated Leg Curl (Machine)",,"",1,"normal",140,7,,,
"Legs","3 Oct 2025, 20:03","3 Oct 2025, 20:59","","Seated Leg Curl (Machine)",,"",2,"normal",140,7,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Pull Up (Weighted)",,"",0,"normal",,12,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Pull Up (Weighted)",,"",1,"normal",,8,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Pull Up (Weighted)",,"",2,"normal",,7,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Pull Up (Weighted)",,"",3,"normal",,7,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Dead Hang",,"",0,"normal",,,,50,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Dead Hang",,"",1,"normal",,,,50,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Iso-Lateral Row (Machine)",,"",0,"normal",270,8,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Iso-Lateral Row (Machine)",,"",1,"normal",270,6,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",165,8,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",165,7,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Preacher Curl (Barbell)",,"",0,"normal",50,10,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Preacher Curl (Barbell)",,"",1,"normal",50,7,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Preacher Curl (Barbell)",,"",2,"normal",45,7,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Preacher Curl (Barbell)",,"",3,"normal",45,6,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",10,8,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",10,7,,,
"Pull","2 Oct 2025, 18:06","2 Oct 2025, 19:16","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",10,5,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Incline Bench Press (Dumbbell)",,"",0,"normal",150,7,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Incline Bench Press (Dumbbell)",,"",1,"normal",150,5,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Incline Bench Press (Dumbbell)",,"",2,"normal",140,7,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Tricep Extension (Rope)",,"",0,"normal",35,8,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Tricep Extension (Rope)",,"",1,"normal",35,9,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Tricep Extension (Rope)",,"",2,"normal",35,6,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Tricep Extension (Rope)",,"",3,"normal",30,7,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Chest Fly (Machine)",,"",0,"normal",188,8,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Chest Fly (Machine)",,"",1,"normal",188,7,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Chest Fly (Machine)",,"",2,"normal",180,5,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Lateral Raise (Cable)",,"",0,"normal",12.5,6,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Lateral Raise (Cable)",,"",1,"normal",10,8,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Lateral Raise (Cable)",,"",2,"normal",10,6,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Overhead Press (Dumbbell)",,"",0,"normal",100,7,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Overhead Press (Dumbbell)",,"",1,"normal",100,6,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Overhead Press (Dumbbell)",,"",2,"normal",90,6,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Triceps Pushdown",,"",0,"normal",70,7,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Leg Raise Parallel Bars",,"",0,"normal",,16,,,
"Push","1 Oct 2025, 22:18","1 Oct 2025, 23:24","","Leg Raise Parallel Bars",,"",1,"normal",,15,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Smith Bulgarian Squat",,"Assume sw 15",0,"normal",215,6,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Smith Bulgarian Squat",,"Assume sw 15",1,"normal",215,5,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Lateral Raise (Cable)",,"",0,"normal",12.5,7,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Lateral Raise (Cable)",,"",1,"normal",10,7,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Lateral Raise (Cable)",,"",2,"normal",10,6,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Seated Leg Curl (Machine)",,"",0,"normal",145,8,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Seated Leg Curl (Machine)",,"",1,"normal",140,6,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Seated Leg Curl (Machine)",,"",2,"normal",130,7,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Hip Adduction (Machine)",,"",0,"normal",120,8,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Hip Adduction (Machine)",,"",1,"normal",120,7,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Single Leg Extensions",,"",0,"normal",120,7,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Leg Extension (Machine)",,"",0,"normal",240,7,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Leg Extension (Machine)",,"",1,"normal",240,6,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Dead Hang",,"",0,"normal",,,,61,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Dead Hang",,"",1,"normal",,,,47,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",100,10,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",100,8,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Behind the Back Bicep Wrist Curl (Barbell)",,"",2,"normal",80,9,,,
"Lower","29 Sep 2025, 17:04","29 Sep 2025, 18:25","","Behind the Back Bicep Wrist Curl (Barbell)",,"",3,"normal",100,9,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Incline Bench Press (Dumbbell)",,"",0,"normal",150,7,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Incline Bench Press (Dumbbell)",,"",1,"normal",150,5,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Incline Bench Press (Dumbbell)",,"",2,"normal",140,6,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Incline Bench Press (Dumbbell)",,"",3,"normal",140,5,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Pull Up (Weighted)",,"",0,"normal",30,6,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Pull Up (Weighted)",,"",1,"normal",,8,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Pull Up (Weighted)",,"",2,"normal",,7,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Pull Up (Weighted)",,"",3,"normal",,6,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Overhead Press (Barbell)",,"",0,"normal",95,8,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Overhead Press (Barbell)",,"",1,"normal",95,6,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Bent Over Row (Barbell)",,"",0,"normal",155,9,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Bent Over Row (Barbell)",,"",1,"normal",155,6,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Bent Over Row (Barbell)",,"",2,"normal",155,6,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Triceps Pushdown",,"",0,"normal",80,8,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Tricep Extension (Rope)",,"",0,"normal",35,9,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Tricep Extension (Rope)",,"",1,"normal",35,6,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Tricep Extension (Rope)",,"",2,"normal",30,7,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Seated Incline Curl (Dumbbell)",,"",0,"normal",60,8,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Seated Incline Curl (Dumbbell)",,"",1,"normal",60,4,,,
"Upper","28 Sep 2025, 20:01","28 Sep 2025, 21:01","","Seated Incline Curl (Dumbbell)",,"",2,"normal",50,4,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Squat (Barbell)",,"",0,"normal",315,3,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Squat (Barbell)",,"",1,"normal",275,7,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Romanian Deadlift (Barbell)",,"",0,"normal",315,7,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Romanian Deadlift (Barbell)",,"",1,"normal",315,7,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Standing Calf Raise (Machine)",,"",0,"normal",365,11,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Standing Calf Raise (Machine)",,"",1,"normal",365,9,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Standing Calf Raise (Machine)",,"",2,"normal",365,8,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Standing Calf Raise (Machine)",,"",3,"normal",365,7,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Single Leg Extensions",,"",0,"normal",125,6,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Single Leg Extensions",,"",1,"normal",120,6,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Single Leg Extensions",,"",2,"normal",110,7,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Leg Extension (Machine)",,"",0,"normal",240,6,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",100,10,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",100,8,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Behind the Back Bicep Wrist Curl (Barbell)",,"",2,"normal",80,9,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Behind the Back Bicep Wrist Curl (Barbell)",,"",3,"normal",100,9,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Seated Leg Curl (Machine)",,"",0,"normal",145,7,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Seated Leg Curl (Machine)",,"",1,"normal",140,7,,,
"Legs","26 Sep 2025, 19:42","26 Sep 2025, 20:58","","Seated Leg Curl (Machine)",,"",2,"normal",130,7,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Lat Pulldown (Cable)",,"",0,"normal",185,9,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Lat Pulldown (Cable)",,"",1,"normal",185,6,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Lat Pulldown (Cable)",,"",2,"normal",170,6,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Lat Pulldown (Cable)",,"",3,"normal",170,6,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Iso-Lateral Row (Machine)",,"",0,"normal",280,7,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Iso-Lateral Row (Machine)",,"",1,"normal",280,6,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Iso-Lateral Row (Machine)",,"",2,"normal",270,7,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Preacher Curl (Barbell)",,"",0,"normal",50,9,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Preacher Curl (Barbell)",,"",1,"normal",50,8,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Preacher Curl (Barbell)",,"",2,"normal",50,7,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Preacher Curl (Barbell)",,"",3,"normal",50,6,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Pull Up (Weighted)",,"",0,"normal",,6,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Pull Up (Weighted)",,"",1,"normal",,7,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",10,8,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",10,8,,,
"Pull","25 Sep 2025, 19:19","25 Sep 2025, 20:42","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",10,7,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Incline Bench Press (Dumbbell)",,"",0,"normal",150,7,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Incline Bench Press (Dumbbell)",,"",1,"normal",150,5,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Incline Bench Press (Dumbbell)",,"",2,"normal",150,5,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Overhead Press (Dumbbell)",,"",0,"normal",100,7,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Overhead Press (Dumbbell)",,"",1,"normal",100,6,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Overhead Press (Dumbbell)",,"",2,"normal",100,6,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Lu Raise",,"",0,"normal",15,4,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Lu Raise",,"",1,"normal",12,5,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Lu Raise",,"",2,"normal",12,4,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Lu Raise",,"",3,"normal",12,4,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Tricep Extension (Rope)",,"",0,"normal",45,5,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Tricep Extension (Rope)",,"",1,"normal",35,8,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Tricep Extension (Rope)",,"",2,"normal",35,7,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Triceps Pushdown",,"",0,"normal",70,6,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Triceps Pushdown",,"",1,"normal",70,6,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Triceps Pushdown",,"",2,"normal",70,5,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Chest Fly (Machine)",,"",0,"normal",185,7,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Chest Fly (Machine)",,"",1,"normal",185,7,,,
"Push","24 Sep 2025, 20:36","24 Sep 2025, 21:43","","Chest Fly (Machine)",,"",2,"normal",180,5,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Lateral Raise (Dumbbell)",,"",0,"normal",40,9,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Lateral Raise (Dumbbell)",,"",1,"normal",40,8,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Lateral Raise (Dumbbell)",,"",2,"normal",40,8,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Lateral Raise (Dumbbell)",,"",3,"normal",40,7,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Smith Bulgarian Squat",,"Assume sw 15",0,"normal",215,6,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Smith Bulgarian Squat",,"Assume sw 15",1,"normal",215,5,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Smith Bulgarian Squat",,"Assume sw 15",2,"normal",195,6,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Seated Leg Curl (Machine)",,"",0,"normal",145,7,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Seated Leg Curl (Machine)",,"",1,"normal",140,6,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Seated Leg Curl (Machine)",,"",2,"normal",130,7,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Seated Leg Curl (Machine)",,"",3,"normal",130,6,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Standing Calf Raise (Machine)",,"",0,"normal",365,11,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Standing Calf Raise (Machine)",,"",1,"normal",365,9,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Standing Calf Raise (Machine)",,"",2,"normal",365,8,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Standing Calf Raise (Machine)",,"",3,"normal",365,7,,,
"Lower","22 Sep 2025, 14:29","22 Sep 2025, 15:56","","Leg Extension (Machine)",,"Slow",0,"normal",250,10,,,
